filename,original_file,animal_name,call_type,duration_s
Chut_2_Mar_16_2022_50919XXX_ms_161462_162400.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,0.938000000000017
Chut_2_Mar_16_2022_50919XXX_ms_77000_78080.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,1.08
Chut_2_Mar_16_2022_50919XXX_ms_88746_89946.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,1.2
Chut_2_Mar_16_2022_50919XXX_ms_90257_91061.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,0.804000000000002
Chut_2_Mar_16_2022_50919XXX_ms_93082_94346.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,1.26400000000001
Chut_2_Mar_16_2022_50919XXX_ms_94787_95694.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,0.906999999999996
Chut_2_Mar_16_2022_50919XXX_ms_95793_96937.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,1.14399999999999
Chut_2_Mar_16_2022_50919XXX_ms_96844_98059.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,1.215
Chut_2_Mar_16_2022_50919XXX_ms_98177_99472.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,1.29499999999999
Chut_2_Mar_16_2022_50919XXX_ms_99545_100296.wav,2_March_16_2022_50919XXX.wav,Silicon+Spi,Chut,0.751000000000005
Chut_2_Mar_16_2022_51248XXX_ms_62726_63719.wav,2_March_16_2022_51248XXX.wav,Spi,Chut,0.993000000000002
Chut_2_Mar_16_2022_51906XXX_ms_47676_48448.wav,2_March_16_2022_51906XXX.wav,Sodium+Spi,Chut,0.771999999999998
Chut_2_Mar_16_2022_51906XXX_ms_79720_81181.wav,2_March_16_2022_51906XXX.wav,Sodium+Spi,Chut,1.461
Chut_2_Mar_16_2022_52070XXX_ms_4775_5732.wav,2_March_16_2022_52070XXX.wav,Silicon+Sodium,Chut,0.957
Chut_2_Mar_16_2022_52728XXX_ms_113120_114487.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,1.36699999999999
Chut_2_Mar_16_2022_52728XXX_ms_115400_116422.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,1.02199999999999
Chut_2_Mar_16_2022_52728XXX_ms_117576_118697.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,1.12100000000001
Chut_2_Mar_16_2022_52728XXX_ms_123153_124045.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,0.891999999999996
Chut_2_Mar_16_2022_52728XXX_ms_126085_127377.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,1.292
Chut_2_Mar_16_2022_52728XXX_ms_127448_128350.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,0.902000000000001
Chut_2_Mar_16_2022_52728XXX_ms_153230_154196.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,0.966000000000008
Chut_2_Mar_16_2022_52728XXX_ms_2159_3165.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,1.006
Chut_2_Mar_16_2022_52728XXX_ms_64129_64919.wav,2_March_16_2022_52728XXX.wav,Silicon+Sodium,Chut,0.789999999999992
Chut_2_Mar_16_2022_52892XXX_ms_87549_88677.wav,2_March_16_2022_52892XXX.wav,Silicon+Sodium,Chut,1.128
Chut_2_Mar_16_2022_52892XXX_ms_90272_91370.wav,2_March_16_2022_52892XXX.wav,Silicon+Sodium,Chut,1.098
Chut_2_Mar_16_2022_53057XXX_ms_134768_135733.wav,2_March_16_2022_53057XXX.wav,Silicon+Sodium,Chut,0.965000000000003
Chut_2_Mar_16_2022_53221XXX_ms_63761_64620.wav,2_March_16_2022_53221XXX.wav,Silicon+Sodium,Chut,0.859000000000002
Chut_2_Mar_16_2022_54536XXX_ms_10942_12003.wav,2_March_16_2022_54536XXX.wav,Silicon+Sodium,Chut,1.061
Chut_2_Mar_16_2022_54536XXX_ms_15332_16239.wav,2_March_16_2022_54536XXX.wav,Silicon+Sodium,Chut,0.907
Chut_2_Mar_16_2022_54536XXX_ms_8928_9626.wav,2_March_16_2022_54536XXX.wav,Silicon+Sodium,Chut,0.697999999999999
Chut_2_Mar_16_2022_54536XXX_ms_9849_10673.wav,2_March_16_2022_54536XXX.wav,Silicon+Sodium,Chut,0.824
Chut_3_Feb_07_2022_52190342_ms_7435_8435.wav,3_February_07_2022_52190342.wav,Silicon,Chut,1
Chut_3_Feb_07_2022_53609825_ms_67158_67856.wav,3_February_07_2022_53609825.wav,Silicon,Chut,0.697999999999993
Chut_3_Feb_07_2022_53938764_ms_114450_115153.wav,3_February_07_2022_53938764.wav,Silicon,Chut,0.703000000000003
Chut_3_Feb_07_2022_53938764_ms_216_971.wav,3_February_07_2022_53938764.wav,Silicon,Chut,0.755
Chut_3_Feb_07_2022_54596466_ms_125122_125969.wav,3_February_07_2022_54596466.wav,Silicon,Chut,0.846999999999994
Chut_3_Feb_07_2022_54596466_ms_126329_127524.wav,3_February_07_2022_54596466.wav,Silicon,Chut,1.1948
Chut_3_Feb_08_2022_53227991_ms_153204_154125.wav,3_February_08_2022_53227991.wav,Gang,Chut,0.920999999999992
Chut_3_Feb_08_2022_53227991_ms_155749_156914.wav,3_February_08_2022_53227991.wav,Gang,Chut,1.16499999999999
Chut_3_Feb_09_2022_56701519_ms_100124_101260.wav,3_February_09_2022_56701519.wav,Gang,Chut,1.13600000000001
Chut_3_Feb_09_2022_56701519_ms_136185_136788.wav,3_February_09_2022_56701519.wav,Gang,Chut,0.603000000000009
Chut_3_Feb_09_2022_56701519_ms_98248_99213.wav,3_February_09_2022_56701519.wav,Gang,Chut,0.964999999999989
Chut_3_Feb_09_2022_56865932_ms_11560_12551.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.991
Chut_3_Feb_09_2022_56865932_ms_122382_123057.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.674999999999997
Chut_3_Feb_09_2022_56865932_ms_134100_135241.wav,3_February_09_2022_56865932.wav,Gang,Chut,1.14100000000002
Chut_3_Feb_09_2022_56865932_ms_135353_136753.wav,3_February_09_2022_56865932.wav,Gang,Chut,1.39999999999998
Chut_3_Feb_09_2022_56865932_ms_140120_140988.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.867999999999995
Chut_3_Feb_09_2022_56865932_ms_141325_141818.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.493000000000023
Chut_3_Feb_09_2022_56865932_ms_144895_145390.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.494999999999976
Chut_3_Feb_09_2022_56865932_ms_146544_147806.wav,3_February_09_2022_56865932.wav,Gang,Chut,1.262
Chut_3_Feb_09_2022_56865932_ms_16441_16974.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.533000000000001
Chut_3_Feb_09_2022_56865932_ms_17031_17902.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.871000000000002
Chut_3_Feb_09_2022_56865932_ms_20174_21020.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.846
Chut_3_Feb_09_2022_56865932_ms_25449_26514.wav,3_February_09_2022_56865932.wav,Gang,Chut,1.065
Chut_3_Feb_09_2022_56865932_ms_42143_42864.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.720999999999997
Chut_3_Feb_09_2022_56865932_ms_43397_44159.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.762
Chut_3_Feb_09_2022_56865932_ms_55971_56643.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.672000000000004
Chut_3_Feb_09_2022_56865932_ms_74438_75155.wav,3_February_09_2022_56865932.wav,Gang,Chut,0.716999999999999
Chut_3_Feb_09_2022_57030219_ms_100337_100762.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.424499999999995
Chut_3_Feb_09_2022_57030219_ms_101838_102480.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.64200000000001
Chut_3_Feb_09_2022_57030219_ms_4769_5375.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.606
Chut_3_Feb_09_2022_57030219_ms_63077_63402.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.325000000000003
Chut_3_Feb_09_2022_57030219_ms_69051_70206.wav,3_February_09_2022_57030219.wav,Gang,Chut,1.155
Chut_3_Feb_09_2022_57030219_ms_70423_71379.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.956000000000003
Chut_3_Feb_09_2022_57030219_ms_73650_74407.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.756999999999991
Chut_3_Feb_09_2022_57030219_ms_81693_82520.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.826999999999998
Chut_3_Feb_09_2022_57030219_ms_86215_87308.wav,3_February_09_2022_57030219.wav,Gang,Chut,1.093
Chut_3_Feb_09_2022_57030219_ms_89457_90189.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.731999999999999
Chut_3_Feb_09_2022_57030219_ms_93069_93663.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.593999999999994
Chut_3_Feb_09_2022_57030219_ms_98936_99525.wav,3_February_09_2022_57030219.wav,Gang,Chut,0.588999999999999
Chut_3_Feb_09_2022_57194776_ms_104449_104935.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.486000000000004
Chut_3_Feb_09_2022_57194776_ms_112314_112958.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.644000000000005
Chut_3_Feb_09_2022_57194776_ms_120134_120777.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.643000000000001
Chut_3_Feb_09_2022_57194776_ms_121374_121913.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.539000000000001
Chut_3_Feb_09_2022_57194776_ms_122855_123985.wav,3_February_09_2022_57194776.wav,Gang,Chut,1.13
Chut_3_Feb_09_2022_57194776_ms_124330_124919.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.588999999999999
Chut_3_Feb_09_2022_57194776_ms_125309_126278.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.969000000000008
Chut_3_Feb_09_2022_57194776_ms_55756_56129.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.372999999999998
Chut_3_Feb_09_2022_57194776_ms_56593_57059.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.465999999999994
Chut_3_Feb_09_2022_57194776_ms_60741_61371.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.630000000000003
Chut_3_Feb_09_2022_57194776_ms_62118_62701.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.582999999999998
Chut_3_Feb_09_2022_57194776_ms_63132_63650.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.518000000000001
Chut_3_Feb_09_2022_57194776_ms_88952_89540.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.588000000000008
Chut_3_Feb_09_2022_57194776_ms_91370_91831.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.460999999999999
Chut_3_Feb_09_2022_57194776_ms_95312_95845.wav,3_February_09_2022_57194776.wav,Gang,Chut,0.533000000000001
Chut_3_Feb_09_2022_57359048_ms_113549_114323.wav,3_February_09_2022_57359048.wav,Gang,Chut,0.773999999999987
Chut_3_Feb_09_2022_57523372_ms_155956_157370.wav,3_February_09_2022_57523372.wav,Gang,Chut,1.41400000000002
Chut_3_Feb_09_2022_57523372_ms_18788_20403.wav,3_February_09_2022_57523372.wav,Gang,Chut,1.615
Chut_3_Feb_09_2022_57687803_ms_121798_122281.wav,3_February_09_2022_57687803.wav,Gang,Chut,0.483000000000004
Chut_3_Feb_09_2022_57687803_ms_78829_80075.wav,3_February_09_2022_57687803.wav,Gang,Chut,1.24600000000001
Chut_3_Feb_09_2022_57687803_ms_82485_83078.wav,3_February_09_2022_57687803.wav,Gang,Chut,0.593000000000004
Chut_3_Feb_09_2022_57852222_ms_90314_90825.wav,3_February_09_2022_57852222.wav,Gang,Chut,0.51100000000001
Chut_3_Feb_09_2022_58016577_ms_119115_120244.wav,3_February_09_2022_58016577.wav,Gang,Chut,1.129
Chut_3_Feb_09_2022_58016577_ms_124017_125279.wav,3_February_09_2022_58016577.wav,Gang,Chut,1.262
Chut_3_Feb_09_2022_58016577_ms_132166_133021.wav,3_February_09_2022_58016577.wav,Gang,Chut,0.85499999999999
Chut_3_Feb_09_2022_58016577_ms_93681_94509.wav,3_February_09_2022_58016577.wav,Gang,Chut,0.828000000000003
Chut_3_Feb_09_2022_58016577_ms_94940_95617.wav,3_February_09_2022_58016577.wav,Gang,Chut,0.677000000000007
Chut_3_Feb_09_2022_58181105_ms_19633_20232.wav,3_February_09_2022_58181105.wav,Gang,Chut,0.599
Chut_3_Feb_09_2022_58181105_ms_22842_23620.wav,3_February_09_2022_58181105.wav,Gang,Chut,0.778000000000002
Chut_3_Feb_09_2022_58181105_ms_25631_26308.wav,3_February_09_2022_58181105.wav,Gang,Chut,0.677
Chut_3_Feb_09_2022_58181105_ms_27503_28496.wav,3_February_09_2022_58181105.wav,Gang,Chut,0.992999999999999
Chut_3_Feb_09_2022_60154576_ms_122531_124158.wav,3_February_09_2022_60154576.wav,Gang,Chut,1.627
Chut_3_Feb_09_2022_60154576_ms_12791_14298.wav,3_February_09_2022_60154576.wav,Gang,Chut,1.507
Chut_3_Feb_09_2022_60154576_ms_129245_130435.wav,3_February_09_2022_60154576.wav,Gang,Chut,1.19
Chut_3_Feb_09_2022_60154576_ms_18352_20605.wav,3_February_09_2022_60154576.wav,Gang,Chut,2.253
Chut_3_Feb_09_2022_60318975_ms_116659_117857.wav,3_February_09_2022_60318975.wav,Gang,Chut,1.19799999999999
Chut_3_Feb_09_2022_60318975_ms_13553_14642.wav,3_February_09_2022_60318975.wav,Gang,Chut,1.089
Chut_3_Feb_09_2022_60318975_ms_15941_16375.wav,3_February_09_2022_60318975.wav,Gang,Chut,0.433999999999999
Chut_3_Feb_09_2022_60483483_ms_136920_138008.wav,3_February_09_2022_60483483.wav,Gang,Chut,1.08800000000002
Chut_3_Feb_09_2022_60812273_ms_151342_152225.wav,3_February_09_2022_60812273.wav,Gang,Chut,0.882999999999981
Chut_3_Feb_09_2022_60812273_ms_4737_6194.wav,3_February_09_2022_60812273.wav,Gang,Chut,1.457
Chut_3_Feb_11_2022_57297775_ms_129464_130398.wav,3_February_11_2022_57297775.wav,Gang,Chut,0.933999999999997
Chut_3_Feb_11_2022_57462238_ms_140347_141424.wav,3_February_11_2022_57462238.wav,Gang,Chut,1.077
Chut_3_Feb_11_2022_57462238_ms_148636_149248.wav,3_February_11_2022_57462238.wav,Gang,Chut,0.611999999999995
Chut_3_Feb_11_2022_57462238_ms_99881_100539.wav,3_February_11_2022_57462238.wav,Gang,Chut,0.658000000000001
Chut_3_Feb_11_2022_57627081_ms_32173_33035.wav,3_February_11_2022_57627081.wav,Gang,Chut,0.861999999999995
Chut_3_Feb_11_2022_57955892_ms_101627_102707.wav,3_February_11_2022_57955892.wav,Gang,Chut,1.08
Chut_3_Feb_11_2022_57955892_ms_93353_93817.wav,3_February_11_2022_57955892.wav,Gang,Chut,0.463999999999999
Chut_3_Feb_11_2022_58284813_ms_119922_120837.wav,3_February_11_2022_58284813.wav,Gang,Chut,0.915000000000006
Chut_3_Feb_11_2022_58284813_ms_121629_122383.wav,3_February_11_2022_58284813.wav,Gang,Chut,0.753999999999991
Chut_3_Feb_11_2022_58284813_ms_122738_123481.wav,3_February_11_2022_58284813.wav,Gang,Chut,0.742999999999995
Chut_3_Feb_11_2022_58284813_ms_130861_131674.wav,3_February_11_2022_58284813.wav,Gang,Chut,0.813000000000017
Chut_3_Feb_11_2022_58284813_ms_58561_59358.wav,3_February_11_2022_58284813.wav,Gang,Chut,0.796999999999997
Chut_3_Feb_11_2022_58284813_ms_63063_65871.wav,3_February_11_2022_58284813.wav,Gang,Chut,2.80799999999999
Chut_3_Feb_11_2022_58449258_ms_102444_103297.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.852999999999994
Chut_3_Feb_11_2022_58449258_ms_115013_115593.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.579999999999998
Chut_3_Feb_11_2022_58449258_ms_115804_116695.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.890999999999991
Chut_3_Feb_11_2022_58449258_ms_116981_117980.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.999000000000009
Chut_3_Feb_11_2022_58449258_ms_137846_138483.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.637
Chut_3_Feb_11_2022_58449258_ms_144109_144946.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.836999999999989
Chut_3_Feb_11_2022_58449258_ms_145004_146187.wav,3_February_11_2022_58449258.wav,Gang,Chut,1.18300000000002
Chut_3_Feb_11_2022_58449258_ms_147777_148480.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.703000000000003
Chut_3_Feb_11_2022_58449258_ms_94953_95567.wav,3_February_11_2022_58449258.wav,Gang,Chut,0.61399999999999
Chut_3_Feb_11_2022_58449258_ms_98288_99419.wav,3_February_11_2022_58449258.wav,Gang,Chut,1.131
Chut_3_Feb_11_2022_58613722_ms_118745_119602.wav,3_February_11_2022_58613722.wav,Gang,Chut,0.856999999999999
Chut_3_Feb_11_2022_58613722_ms_151270_151956.wav,3_February_11_2022_58613722.wav,Gang,Chut,0.685999999999979
Chut_3_Feb_11_2022_58613722_ms_159409_160397.wav,3_February_11_2022_58613722.wav,Gang,Chut,0.988
Chut_3_Feb_11_2022_58613722_ms_28655_29411.wav,3_February_11_2022_58613722.wav,Gang,Chut,0.756
Chut_3_Feb_11_2022_58613722_ms_49316_50202.wav,3_February_11_2022_58613722.wav,Gang,Chut,0.885999999999996
Chut_3_Feb_11_2022_58613722_ms_67889_68492.wav,3_February_11_2022_58613722.wav,Gang,Chut,0.603000000000009
Chut_3_Feb_11_2022_58613722_ms_68845_69512.wav,3_February_11_2022_58613722.wav,Gang,Chut,0.667000000000002
Chut_3_Feb_11_2022_58778090_ms_1311_1902.wav,3_February_11_2022_58778090.wav,Gang,Chut,0.591
Chut_3_Feb_11_2022_58942456_ms_37472_37803.wav,3_February_11_2022_58942456.wav,Gang,Chut,0.330999999999996
Chut_3_Feb_11_2022_58942456_ms_64660_65299.wav,3_February_11_2022_58942456.wav,Gang,Chut,0.63900000000001
Chut_3_Feb_11_2022_59271391_ms_158978_160071.wav,3_February_11_2022_59271391.wav,Silicon,Chut,1.09299999999999
Chut_3_Feb_11_2022_59600356_ms_138999_140278.wav,3_February_11_2022_59600356.wav,Silicon,Chut,1.279
Chut_3_Feb_11_2022_59600356_ms_161159_161777.wav,3_February_11_2022_59600356.wav,Silicon,Chut,0.617999999999995
Chut_3_Feb_11_2022_59600356_ms_29916_30692.wav,3_February_11_2022_59600356.wav,Silicon,Chut,0.776
Chut_3_Feb_11_2022_59600356_ms_60414_61321.wav,3_February_11_2022_59600356.wav,Silicon,Chut,0.906999999999996
Chut_3_Feb_11_2022_59600356_ms_62251_62985.wav,3_February_11_2022_59600356.wav,Silicon,Chut,0.734000000000002
Chut_3_Feb_11_2022_59600356_ms_73039_73947.wav,3_February_11_2022_59600356.wav,Silicon,Chut,0.908000000000001
Chut_3_Feb_11_2022_59600356_ms_76062_77273.wav,3_February_11_2022_59600356.wav,Silicon,Chut,1.211
Chut_3_Feb_11_2022_59764806_ms_10472_11210.wav,3_February_11_2022_59764806.wav,Silicon,Chut,0.738000000000001
Chut_3_Feb_11_2022_59764806_ms_156398_157173.wav,3_February_11_2022_59764806.wav,Silicon,Chut,0.775000000000006
Chut_3_Feb_11_2022_59764806_ms_19108_19699.wav,3_February_11_2022_59764806.wav,Silicon,Chut,0.591000000000001
Chut_3_Feb_11_2022_59764806_ms_39665_40227.wav,3_February_11_2022_59764806.wav,Silicon,Chut,0.561999999999998
Chut_3_Feb_11_2022_59764806_ms_43897_44703.wav,3_February_11_2022_59764806.wav,Silicon,Chut,0.806000000000004
Chut_3_Feb_11_2022_60093707_ms_103334_105246.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.91199999999999
Chut_3_Feb_11_2022_60093707_ms_106370_108195.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.82499999999999
Chut_3_Feb_11_2022_60093707_ms_110992_111743.wav,3_February_11_2022_60093707.wav,Silicon,Chut,0.750999999999991
Chut_3_Feb_11_2022_60093707_ms_111962_112765.wav,3_February_11_2022_60093707.wav,Silicon,Chut,0.802999999999997
Chut_3_Feb_11_2022_60093707_ms_116347_117812.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.465
Chut_3_Feb_11_2022_60093707_ms_118076_119255.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.179
Chut_3_Feb_11_2022_60093707_ms_120231_121586.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.355
Chut_3_Feb_11_2022_60093707_ms_121797_122497.wav,3_February_11_2022_60093707.wav,Silicon,Chut,0.700000000000003
Chut_3_Feb_11_2022_60093707_ms_130290_132080.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.79000000000002
Chut_3_Feb_11_2022_60093707_ms_135648_136369.wav,3_February_11_2022_60093707.wav,Silicon,Chut,0.721000000000004
Chut_3_Feb_11_2022_60093707_ms_137009_137927.wav,3_February_11_2022_60093707.wav,Silicon,Chut,0.918000000000006
Chut_3_Feb_11_2022_60093707_ms_142241_143534.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.29299999999998
Chut_3_Feb_11_2022_60093707_ms_144312_145854.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.542
Chut_3_Feb_11_2022_60093707_ms_148456_149532.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.07600000000002
Chut_3_Feb_11_2022_60093707_ms_150059_150763.wav,3_February_11_2022_60093707.wav,Silicon,Chut,0.704000000000008
Chut_3_Feb_11_2022_60093707_ms_157001_158596.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.595
Chut_3_Feb_11_2022_60093707_ms_158945_160331.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.386
Chut_3_Feb_11_2022_60093707_ms_610_1346.wav,3_February_11_2022_60093707.wav,Silicon,Chut,0.736
Chut_3_Feb_11_2022_60093707_ms_98189_99502.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.313
Chut_3_Feb_11_2022_60093707_ms_99735_100908.wav,3_February_11_2022_60093707.wav,Silicon,Chut,1.173
Chut_3_Feb_11_2022_60422608_ms_28020_29125.wav,3_February_11_2022_60422608.wav,Silicon,Chut,1.105
Chut_3_Feb_11_2022_60586977_ms_148367_150391.wav,3_February_11_2022_60586977.wav,Silicon,Chut,2.024
Chut_3_Feb_11_2022_60586977_ms_90629_92360.wav,3_February_11_2022_60586977.wav,Silicon,Chut,1.73099999999999
Chut_3_Feb_11_2022_60586977_ms_94538_95648.wav,3_February_11_2022_60586977.wav,Silicon,Chut,1.11
Chut_3_Feb_11_2022_60915798_ms_28575_29417.wav,3_February_11_2022_60915798.wav,Silicon,Chut,0.842000000000002
Chut_3_Feb_11_2022_60915798_ms_29830_31187.wav,3_February_11_2022_60915798.wav,Silicon,Chut,1.357
Chut_3_Feb_11_2022_60915798_ms_94915_95837.wav,3_February_11_2022_60915798.wav,Silicon,Chut,0.921999999999997
Chut_3_Feb_11_2022_61409286_ms_19207_19976.wav,3_February_11_2022_61409286.wav,Silicon,Chut,0.768999999999998
Chut_3_Mar_14_2022_52921966_ms_10936_12014.wav,3_March_14_2022_52921966.wav,Silicon,Chut,1.078
Chut_3_Mar_14_2022_52921966_ms_92639_93807.wav,3_March_14_2022_52921966.wav,Silicon,Chut,1.16800000000001
Chut_3_Mar_14_2022_54636590_ms_127_1340.wav,3_March_14_2022_54636590.wav,Silicon,Chut,1.213
Chut_3_Mar_14_2022_54636590_ms_15542_17019.wav,3_March_14_2022_54636590.wav,Silicon,Chut,1.477
Chut_3_Mar_15_2022_47187619_ms_114615_115421.wav,3_March_15_2022_47187619.wav,Silicon,Chut,0.806000000000012
Chut_3_Mar_15_2022_47187619_ms_123588_124575.wav,3_March_15_2022_47187619.wav,Silicon,Chut,0.987000000000009
Chut_3_Mar_15_2022_47187619_ms_124893_125623.wav,3_March_15_2022_47187619.wav,Silicon,Chut,0.730000000000004
Chut_3_Mar_15_2022_47187619_ms_148288_149364.wav,3_March_15_2022_47187619.wav,Silicon,Chut,1.07599999999999
Chut_3_Mar_15_2022_47187619_ms_149498_150945.wav,3_March_15_2022_47187619.wav,Silicon,Chut,1.447
Chut_3_Mar_15_2022_47187619_ms_154787_155808.wav,3_March_15_2022_47187619.wav,Silicon,Chut,1.02099999999999
Chut_3_Mar_15_2022_47187619_ms_157521_158931.wav,3_March_15_2022_47187619.wav,Silicon,Chut,1.41000000000003
Chut_3_Mar_15_2022_47187619_ms_37903_38530.wav,3_March_15_2022_47187619.wav,Silicon,Chut,0.627000000000002
Chut_3_Mar_15_2022_47352008_ms_145571_146324.wav,3_March_15_2022_47352008.wav,Silicon,Chut,0.753000000000014
Chut_3_Mar_15_2022_47352008_ms_148315_149473.wav,3_March_15_2022_47352008.wav,Silicon,Chut,1.15800000000002
Chut_3_Mar_15_2022_47352008_ms_17764_18843.wav,3_March_15_2022_47352008.wav,Silicon,Chut,1.079
Chut_3_Mar_15_2022_47516400_ms_10308_11415.wav,3_March_15_2022_47516400.wav,Silicon,Chut,1.107
Chut_3_Mar_15_2022_47516400_ms_152820_154130.wav,3_March_15_2022_47516400.wav,Silicon,Chut,1.31
Chut_3_Mar_15_2022_47516400_ms_154617_155723.wav,3_March_15_2022_47516400.wav,Silicon,Chut,1.10600000000002
Chut_3_Mar_15_2022_47516400_ms_156343_157039.wav,3_March_15_2022_47516400.wav,Silicon,Chut,0.695999999999998
Chut_3_Mar_15_2022_47516400_ms_57887_58728.wav,3_March_15_2022_47516400.wav,Silicon,Chut,0.841000000000001
Chut_3_Mar_15_2022_47516400_ms_84788_85808.wav,3_March_15_2022_47516400.wav,Silicon,Chut,1.02000000000001
Chut_3_Mar_15_2022_47516400_ms_85948_86800.wav,3_March_15_2022_47516400.wav,Silicon,Chut,0.852000000000004
Chut_3_Mar_15_2022_48173865_ms_18573_19595.wav,3_March_15_2022_48173865.wav,Silicon+Sodium,Chut,1.022
Chut_3_Mar_15_2022_48173865_ms_19714_21096.wav,3_March_15_2022_48173865.wav,Silicon+Sodium,Chut,1.382
Chut_3_Mar_15_2022_48173865_ms_24051_25129.wav,3_March_15_2022_48173865.wav,Silicon+Sodium,Chut,1.078
Chut_3_Mar_16_2022_48289XXX_ms_31150_32068.wav,3_March_16_2022_48289XXX.wav,Spi,Chut,0.917999999999999
Chut_3_Mar_16_2022_51248XXX_ms_37547_39098.wav,3_March_16_2022_51248XXX.wav,Silicon,Chut,1.551
Chut_3_Mar_16_2022_51248XXX_ms_65742_66569.wav,3_March_16_2022_51248XXX.wav,Silicon,Chut,0.826999999999998
Chut_3_Mar_16_2022_51248XXX_ms_68496_69202.wav,3_March_16_2022_51248XXX.wav,Silicon,Chut,0.706000000000003
Chut_3_Mar_16_2022_51248XXX_ms_69431_70150.wav,3_March_16_2022_51248XXX.wav,Silicon,Chut,0.719000000000008
